time,tem,humi,pm25
2023-01-17 22:15:00,11.38,69.35,35.46
2023-01-17 22:30:00,11.17,71.82,32.11
2023-01-17 22:45:00,11.45,70.42,30.51
2023-01-17 23:00:00,11.47,70.59,37.46
2023-01-17 23:15:00,11.39,70.75,33.99
2023-01-17 23:30:00,11.40,69.65,34.43
2023-01-17 23:45:00,11.28,69.77,30.26
2023-01-18 00:00:00,11.39,68.50,27.95
2023-01-18 00:15:01,11.29,68.95,34.77
2023-01-18 00:30:00,11.27,68.63,27.53
2023-01-18 00:45:01,11.29,70.15,36.24
2023-01-18 01:00:00,11.25,68.76,33.69
2023-01-18 01:15:01,11.26,67.97,27.57
2023-01-18 01:30:00,11.23,69.04,33.04
2023-01-18 01:45:01,11.26,68.73,36.85
2023-01-18 02:00:00,11.27,69.16,33.50
2023-01-18 02:15:01,11.37,69.10,25.97
2023-01-18 02:30:00,11.27,69.35,32.72
2023-01-18 02:45:01,11.44,69.88,34.09
2023-01-18 03:00:00,11.22,71.53,36.87
2023-01-18 03:15:00,11.32,71.46,39.95
2023-01-18 03:30:00,11.29,69.05,33.12
2023-01-18 03:45:00,11.32,69.74,33.31
2023-01-18 04:00:00,11.21,71.12,33.86
2023-01-18 04:15:00,11.08,72.32,30.83
2023-01-18 04:30:00,11.16,71.44,33.04
2023-01-18 04:45:00,11.25,72.44,33.48
2023-01-18 05:00:00,11.43,71.65,36.20
2023-01-18 05:15:01,11.34,72.48,34.01
2023-01-18 05:30:00,11.23,72.96,34.45
2023-01-18 05:45:00,11.35,72.28,35.44
2023-01-18 06:00:00,11.27,73.14,36.89
2023-01-18 06:15:00,11.40,72.74,31.42
2023-01-18 06:30:00,11.21,73.63,36.66
2023-01-18 06:45:00,11.13,74.64,32.54
2023-01-18 07:00:00,11.16,74.64,36.56
2023-01-18 07:15:00,11.27,73.87,35.65
2023-01-18 07:30:00,11.31,72.66,37.21
2023-01-18 07:45:00,11.46,70.11,28.60
2023-01-18 08:00:00,11.81,66.52,29.19
2023-01-18 08:15:00,11.86,65.35,26.24
2023-01-18 08:30:00,12.15,65.11,28.73
2023-01-18 08:45:00,12.08,63.93,26.39
2023-01-18 09:00:00,12.17,63.65,44.66
2023-01-18 09:15:00,12.46,60.81,27.55
2023-01-18 09:30:00,12.74,59.16,24.81
2023-01-18 09:45:00,12.97,56.64,20.18
2023-01-18 10:00:00,13.05,52.20,13.50
2023-01-18 10:15:00,13.22,51.84,18.12
2023-01-18 10:30:01,13.44,50.95,18.41
2023-01-18 10:45:00,13.56,49.21,15.42
2023-01-18 11:00:01,13.87,49.14,18.51
2023-01-18 11:15:00,13.96,47.36,19.06
2023-01-18 11:30:01,13.88,46.42,12.03
2023-01-18 11:45:00,13.84,45.54,14.88
2023-01-18 12:00:00,14.19,45.59,21.17
2023-01-18 12:15:00,14.37,43.88,14.20
2023-01-18 12:30:00,14.65,44.81,17.25
2023-01-18 12:45:00,14.58,45.35,8.16
2023-01-18 13:00:00,14.79,43.83,15.25
2023-01-18 13:15:01,14.84,44.33,12.33
2023-01-18 13:30:00,14.99,43.95,10.50
2023-01-18 13:45:00,15.05,42.68,15.42
2023-01-18 14:00:01,15.09,42.81,9.53
2023-01-18 14:15:00,15.18,43.14,12.42
2023-01-18 14:30:00,15.12,42.37,16.75
2023-01-18 14:45:00,14.86,43.18,12.81
2023-01-18 15:00:00,14.77,44.55,19.00
2023-01-18 15:15:01,14.91,44.56,7.86
2023-01-18 15:30:00,14.90,44.27,15.50
2023-01-18 15:45:00,14.97,44.51,18.41
2023-01-18 16:00:00,14.88,44.63,16.30
2023-01-18 16:15:00,14.74,44.66,21.50
2023-01-18 16:30:00,14.55,46.42,14.23
2023-01-18 16:45:00,14.43,47.58,20.64
2023-01-18 17:00:00,14.29,47.75,13.61
2023-01-18 17:15:00,14.22,47.39,16.45
2023-01-18 17:30:00,14.15,48.20,10.13
2023-01-18 17:45:00,14.25,47.99,11.59
2023-01-18 18:00:01,14.14,47.98,16.49
2023-01-18 18:15:00,13.67,52.14,20.56
2023-01-18 18:30:01,13.53,48.37,15.72
2023-01-18 18:45:00,13.62,48.22,15.67
2023-01-18 19:00:01,13.54,52.00,17.78
2023-01-18 19:15:00,13.41,50.85,14.14
2023-01-18 19:30:01,13.65,52.47,17.76
2023-01-18 19:45:00,13.22,55.81,24.24
2023-01-18 20:00:00,13.25,54.60,19.74
2023-01-18 20:15:00,13.56,54.41,16.64
2023-01-18 20:30:00,13.38,57.33,17.36
2023-01-18 20:45:00,13.41,57.81,15.78
2023-01-18 21:00:00,13.27,57.64,20.58
2023-01-18 21:15:00,13.50,55.57,17.74
2023-01-18 21:30:00,13.19,58.55,21.82
2023-01-18 21:45:00,13.27,58.77,17.80
2023-01-18 22:00:00,13.07,58.04,21.00
2023-01-18 22:15:00,13.47,57.22,22.11
2023-01-18 22:30:00,13.34,58.89,22.22
2023-01-18 22:45:00,13.19,60.70,25.69
2023-01-18 23:00:00,13.18,61.20,25.50
2023-01-18 23:15:00,13.09,61.32,20.94
2023-01-18 23:30:00,13.02,63.04,21.84
2023-01-18 23:45:00,12.99,64.04,20.30
2023-01-19 00:00:00,12.89,64.20,22.24
2023-01-19 00:15:00,12.88,65.25,21.97
2023-01-19 00:30:00,12.70,65.30,26.16
2023-01-19 00:45:00,12.74,66.39,19.93
2023-01-19 01:00:00,12.82,65.75,24.33
2023-01-19 01:15:01,12.85,64.27,20.98
2023-01-19 01:30:00,12.77,64.41,24.47
2023-01-19 01:45:01,12.71,63.71,23.21
2023-01-19 02:00:00,12.66,64.18,19.48
2023-01-19 02:15:01,12.66,65.03,20.64
2023-01-19 02:30:00,12.68,64.79,20.47
2023-01-19 02:45:01,12.89,66.42,25.25
2023-01-19 03:00:00,12.61,68.96,24.81
2023-01-19 03:15:01,12.65,67.92,26.28
2023-01-19 03:30:00,12.51,68.78,22.18
2023-01-19 03:45:00,12.40,69.03,28.85
2023-01-19 04:00:00,12.68,67.92,22.18
2023-01-19 04:15:00,12.52,69.57,26.18
2023-01-19 04:30:00,12.48,70.93,27.29
2023-01-19 04:45:00,12.51,71.04,23.40
2023-01-19 05:00:00,12.41,72.38,25.40
2023-01-19 05:15:00,12.55,72.18,24.75
2023-01-19 05:30:00,12.29,74.20,23.29
2023-01-19 05:45:00,12.12,71.37,33.17
2023-01-19 06:00:00,11.96,69.79,23.13
2023-01-19 06:15:00,12.10,69.98,26.79
2023-01-19 06:30:00,12.23,71.58,30.30
2023-01-19 06:45:00,12.34,71.81,34.24
2023-01-19 07:00:00,12.13,72.78,39.25
2023-01-19 07:15:00,12.48,71.40,60.83
2023-01-19 07:30:00,12.64,70.82,128.47
2023-01-19 07:45:00,12.58,71.65,147.10
2023-01-19 08:00:00,12.46,71.79,57.44
2023-01-19 08:15:00,12.62,71.97,52.98
2023-01-19 08:30:00,12.83,71.08,52.93
2023-01-19 08:45:00,13.19,69.69,41.40
2023-01-19 09:00:01,13.05,68.84,34.28
2023-01-19 09:15:00,13.29,68.05,34.39
2023-01-19 09:30:01,13.73,64.76,32.58
2023-01-19 09:45:00,13.64,64.43,33.00
2023-01-19 10:00:01,14.01,63.70,29.48
2023-01-19 10:15:00,14.14,61.88,27.99
2023-01-19 10:30:01,13.98,62.73,30.94
2023-01-19 10:45:00,13.84,63.09,30.70
2023-01-19 11:00:01,13.69,64.29,35.46
2023-01-19 11:15:00,13.82,62.14,34.30
2023-01-19 11:45:00,14.18,60.97,42.69
2023-01-19 12:00:00,14.57,60.79,48.29
2023-01-19 12:15:00,14.06,61.44,45.34
2023-01-19 12:30:00,14.07,61.55,58.22
2023-01-19 12:45:00,14.58,59.27,46.86
2023-01-19 13:00:00,14.57,59.62,53.89
2023-01-19 13:15:00,14.85,59.74,49.59
2023-01-19 13:30:00,14.70,59.24,46.38
2023-01-19 13:45:00,14.69,59.52,48.48
2023-01-19 14:00:00,14.36,59.70,48.44
2023-01-19 14:15:00,14.77,59.82,55.84
2023-01-19 14:30:00,14.70,59.95,48.27
2023-01-19 14:45:00,14.71,60.49,48.83
2023-01-19 15:00:00,14.71,60.27,53.09
2023-01-19 15:15:00,14.74,60.53,52.11
2023-01-19 15:30:00,14.56,60.59,45.36
2023-01-19 15:45:00,14.47,60.92,52.75
2023-01-19 16:00:00,14.38,60.86,52.31
2023-01-19 16:15:00,14.20,63.60,64.96
2023-01-19 16:30:00,13.73,62.16,60.91
2023-01-19 16:45:00,13.64,61.40,56.17
2023-01-19 17:00:01,13.52,60.48,54.51
2023-01-19 17:15:00,13.45,60.44,61.18
2023-01-19 17:30:01,13.51,60.65,59.58
2023-01-19 17:45:00,13.30,61.78,61.08
2023-01-19 18:00:01,13.22,62.22,69.10
2023-01-19 18:15:00,13.33,62.16,54.96
2023-01-19 18:30:01,13.42,62.10,57.94
2023-01-19 18:45:00,13.48,61.46,58.57
2023-01-19 19:00:01,13.26,61.32,57.28
2023-01-19 19:15:00,13.28,62.18,52.73
2023-01-19 19:30:01,13.49,62.34,49.07
2023-01-19 19:45:00,13.65,62.24,55.25
2023-01-19 20:00:00,13.41,62.96,73.04
2023-01-19 20:15:00,13.45,63.12,50.78
2023-01-19 20:30:01,13.58,62.45,52.17
2023-01-19 20:45:00,13.53,62.79,53.22
2023-01-19 21:00:00,13.40,62.83,56.99
2023-01-19 21:15:00,13.29,63.91,50.20
2023-01-19 21:30:00,13.12,65.01,55.09
2023-01-19 21:45:00,13.21,65.64,58.18
2023-01-19 22:00:00,13.25,65.22,54.14
2023-01-19 22:15:00,13.56,65.61,57.94
2023-01-19 22:30:00,13.76,65.41,48.99
2023-01-19 22:45:00,13.05,67.45,53.20
2023-01-19 23:00:00,13.13,67.18,53.87
2023-01-19 23:15:00,13.02,68.87,62.92
2023-01-19 23:30:00,13.22,69.16,59.33
2023-01-19 23:45:00,13.31,69.39,60.05
2023-01-20 00:00:00,13.22,69.70,59.13
2023-01-20 00:15:00,13.38,69.47,51.70
2023-01-20 00:30:00,13.19,70.22,63.97
2023-01-20 00:45:00,13.01,71.15,59.27
2023-01-20 01:00:00,12.69,69.72,62.23
2023-01-20 01:15:00,12.79,69.76,56.64
2023-01-20 01:30:00,12.80,68.87,60.07
2023-01-20 01:45:00,12.74,69.07,59.89
2023-01-20 02:00:00,12.67,69.40,61.67
2023-01-20 02:15:01,12.52,68.40,55.72
2023-01-20 02:30:00,12.70,70.91,71.24
2023-01-20 02:45:01,12.51,73.09,66.08
2023-01-20 03:00:00,12.49,73.46,66.91
2023-01-20 03:15:01,12.46,73.78,63.62
2023-01-20 03:30:00,12.38,74.15,65.76
2023-01-20 03:45:01,12.51,73.64,66.17
2023-01-20 04:00:00,12.46,73.54,66.02
2023-01-20 04:15:01,12.52,72.40,60.46
2023-01-20 04:30:00,12.53,71.67,61.92
2023-01-20 04:45:00,12.40,72.20,58.00
2023-01-20 05:00:00,12.64,70.18,61.00
2023-01-20 05:15:00,12.44,72.42,70.27
2023-01-20 05:30:00,12.66,70.89,67.93
2023-01-20 05:45:00,12.38,71.20,55.27
2023-01-20 06:00:00,12.43,69.49,62.94
2023-01-20 06:15:00,12.62,69.56,62.62
2023-01-20 06:30:00,12.40,70.60,57.12
2023-01-20 06:45:00,12.44,68.82,52.87
2023-01-20 07:00:00,12.40,69.60,63.44
2023-01-20 07:15:00,12.44,67.99,51.70
2023-01-20 07:30:00,12.38,67.77,54.86
2023-01-20 07:45:00,12.63,66.83,52.17
2023-01-20 08:00:00,12.83,66.00,57.79
2023-01-20 08:15:00,13.23,64.16,55.86
2023-01-20 08:30:00,13.23,63.56,48.48
2023-01-20 08:45:00,13.44,62.58,49.59
2023-01-20 09:00:00,13.61,63.15,46.49
2023-01-20 09:15:00,13.69,62.47,43.16
2023-01-20 09:30:01,13.83,62.00,55.00
2023-01-20 09:45:00,13.96,62.33,43.94
2023-01-20 10:00:01,13.84,61.93,49.77
2023-01-20 10:15:00,14.10,62.12,49.65
2023-01-20 10:30:01,14.15,61.67,41.99
2023-01-20 10:45:00,14.03,60.92,47.70
2023-01-20 11:00:01,14.24,61.08,44.84
2023-01-20 11:15:00,14.51,60.62,45.32
2023-01-20 11:30:01,14.67,59.09,42.53
2023-01-20 11:45:00,14.74,58.37,45.99
2023-01-20 12:00:00,15.00,56.28,41.42
2023-01-20 12:15:00,15.41,53.40,43.20
2023-01-20 12:30:00,15.52,55.36,40.82
2023-01-20 12:45:00,15.44,53.70,43.29
2023-01-20 13:00:00,15.34,54.08,34.91
2023-01-20 13:15:00,15.74,52.92,39.74
2023-01-20 13:30:00,15.86,54.41,43.76
2023-01-20 13:45:00,16.03,53.15,37.58
2023-01-20 14:00:00,16.26,52.06,36.55
2023-01-20 14:15:00,15.94,52.12,35.08
2023-01-20 14:30:00,16.30,51.51,43.63
2023-01-20 14:45:00,16.53,50.53,44.07
2023-01-20 15:00:00,16.51,50.96,48.03
2023-01-20 15:15:00,16.28,51.57,37.48
2023-01-20 15:30:00,16.21,53.10,30.75
2023-01-20 15:45:00,16.11,53.00,36.27
2023-01-20 16:00:00,15.99,54.08,39.74
2023-01-20 16:15:00,15.58,55.88,34.69
2023-01-20 16:30:00,15.90,55.35,35.75
2023-01-20 16:45:00,15.60,55.14,35.34
2023-01-20 17:00:00,15.60,55.57,32.72
2023-01-20 17:15:00,15.36,56.99,38.98
2023-01-20 17:30:00,15.31,56.70,41.03
2023-01-20 17:45:00,15.33,57.19,40.23
2023-01-20 18:00:00,15.18,58.06,38.07
2023-01-20 18:15:00,15.10,59.65,44.78
2023-01-20 18:30:00,15.00,59.92,50.51
2023-01-20 18:45:00,14.85,60.36,53.94
2023-01-20 19:00:00,14.93,61.00,42.73
2023-01-20 19:15:00,14.85,61.51,42.69
2023-01-20 19:30:01,14.77,62.13,39.43
2023-01-20 19:45:00,14.94,61.94,44.17
2023-01-20 20:00:01,14.70,62.69,49.11
2023-01-20 20:15:00,14.79,61.88,44.99
2023-01-20 20:30:01,14.75,63.03,46.57
2023-01-20 20:45:00,14.53,64.04,55.11
2023-01-20 21:00:01,14.58,64.25,53.67
2023-01-20 21:15:00,15.06,63.34,49.52
2023-01-20 21:30:01,14.84,64.83,50.39
2023-01-20 21:45:00,14.87,65.54,49.40
2023-01-20 22:00:00,14.70,67.03,50.92
2023-01-20 22:15:00,14.57,67.28,52.68
2023-01-20 22:30:00,14.50,67.22,49.61
2023-01-20 22:45:00,14.76,67.45,52.62
2023-01-20 23:00:00,14.60,68.91,48.87
2023-01-20 23:15:00,14.31,69.02,52.25
2023-01-20 23:30:00,14.54,68.79,54.12
2023-01-20 23:45:00,14.62,68.05,46.34
2023-01-21 00:00:00,14.58,67.26,47.59
2023-01-21 00:15:00,14.56,67.63,49.03
2023-01-21 00:30:00,14.33,68.49,54.88
2023-01-21 00:45:00,14.21,67.37,48.91
2023-01-21 01:00:00,14.46,67.90,50.86
2023-01-21 01:15:00,14.36,68.70,54.74
2023-01-21 01:30:00,14.25,69.23,54.43
2023-01-21 01:45:00,14.50,67.83,51.82
2023-01-21 02:00:00,14.39,68.74,48.11
2023-01-21 02:15:00,14.57,67.77,51.12
2023-01-21 02:30:00,14.23,69.11,52.09
2023-01-21 02:45:00,14.23,71.17,54.35
2023-01-21 03:00:00,14.34,70.88,51.84
2023-01-21 03:15:00,14.18,71.26,48.76
2023-01-21 03:30:00,14.20,71.36,48.17
2023-01-21 03:45:01,14.32,71.04,54.67
2023-01-21 04:00:00,14.39,70.43,50.84
2023-01-21 04:15:01,14.15,71.29,57.14
2023-01-21 04:30:00,14.22,71.74,55.72
2023-01-21 04:45:01,14.00,72.85,52.93
2023-01-21 05:00:00,13.84,72.58,59.31
2023-01-21 05:15:01,14.26,72.36,54.04
2023-01-21 05:30:00,13.78,74.69,51.74
2023-01-21 05:45:00,13.78,74.89,52.52
2023-01-21 06:00:00,14.18,72.67,55.74
2023-01-21 06:15:00,13.89,74.06,59.23
2023-01-21 06:30:00,13.80,70.58,55.66
2023-01-21 06:45:00,13.87,68.79,62.43
2023-01-21 07:00:00,13.90,69.07,55.31
2023-01-21 07:15:00,14.11,69.23,52.87
2023-01-21 07:30:00,13.99,69.59,53.05
2023-01-21 07:45:00,14.23,68.75,58.31
2023-01-21 08:00:00,13.97,68.64,66.91
2023-01-21 08:15:00,14.48,67.16,58.45
2023-01-21 08:30:00,14.32,67.40,55.78
2023-01-21 08:45:00,14.85,66.36,55.27
2023-01-21 09:00:00,15.36,64.61,55.35
2023-01-21 09:15:00,15.80,63.85,52.29
2023-01-21 09:30:00,15.49,63.45,47.23
2023-01-21 09:45:00,15.78,61.55,46.57
2023-01-21 10:00:00,16.38,59.21,50.02
2023-01-21 10:15:00,16.45,58.84,45.48
2023-01-21 10:30:00,16.77,58.76,48.25
2023-01-21 10:45:00,17.54,56.39,49.07
2023-01-21 11:00:01,18.46,54.76,36.49
2023-01-21 11:15:00,18.64,54.06,39.84
2023-01-21 11:30:01,19.25,52.32,34.40
2023-01-21 11:45:00,19.09,53.25,33.09
2023-01-21 12:00:01,19.84,49.56,37.81
2023-01-21 12:15:00,20.55,48.48,30.69
2023-01-21 12:30:01,20.82,47.44,34.71
2023-01-21 12:45:00,21.07,47.38,40.00
2023-01-21 13:00:01,21.49,46.10,30.95
2023-01-21 13:15:00,21.80,45.75,38.52
2023-01-21 13:30:00,22.04,44.90,33.93
2023-01-21 13:45:00,21.93,46.17,43.59
2023-01-21 14:00:00,22.38,44.40,29.08
2023-01-21 14:15:00,22.42,43.82,38.98
2023-01-21 14:30:00,22.63,44.46,39.00
2023-01-21 14:45:00,22.82,43.58,33.76
2023-01-21 15:00:00,22.99,43.09,37.95
2023-01-21 15:15:00,23.08,41.87,35.47
2023-01-21 15:30:00,23.17,42.58,37.33
2023-01-21 15:45:00,22.49,43.40,34.97
2023-01-21 16:00:00,22.22,44.89,38.85
2023-01-21 16:15:00,22.52,45.17,39.57
2023-01-21 16:30:00,21.67,46.45,39.32
2023-01-21 16:45:00,21.61,47.56,39.63
2023-01-21 17:00:00,21.15,49.21,38.26
2023-01-21 17:15:00,21.08,50.14,73.74
2023-01-21 17:30:00,20.36,54.21,54.06
2023-01-21 17:45:00,19.34,57.85,45.24
2023-01-21 18:00:00,18.67,59.71,46.10
2023-01-21 18:15:00,18.67,59.54,48.07
2023-01-21 18:30:00,18.15,61.20,48.99
2023-01-21 18:45:00,17.90,62.41,50.94
2023-01-21 19:00:00,17.40,65.68,67.83
2023-01-21 19:15:01,17.39,65.68,56.40
2023-01-21 19:30:00,17.04,67.14,56.44
2023-01-21 19:45:01,17.03,66.80,66.56
2023-01-21 20:00:00,16.79,67.09,57.51
2023-01-21 20:15:01,16.55,67.94,64.34
2023-01-21 20:30:00,16.04,70.22,61.34
2023-01-21 20:45:01,16.28,68.37,78.34
2023-01-21 21:00:00,16.06,69.42,93.79
2023-01-21 21:15:01,15.72,70.49,85.25
2023-01-21 21:30:00,15.67,69.79,91.74
2023-01-21 21:45:00,15.43,70.41,62.58
2023-01-21 22:00:00,15.19,70.98,62.74
2023-01-21 22:15:00,15.03,71.59,61.98
2023-01-21 22:30:00,14.90,72.43,66.68
2023-01-21 22:45:00,14.74,74.45,66.27
2023-01-21 23:00:00,14.93,75.07,73.00
2023-01-21 23:15:00,14.94,75.11,75.44
2023-01-21 23:30:00,14.91,74.23,81.19
2023-01-21 23:45:00,14.64,75.86,83.30
2023-01-22 00:00:00,14.56,74.68,85.11
2023-01-22 00:15:00,14.38,74.96,89.27
2023-01-22 00:30:00,14.16,76.33,93.60
2023-01-22 00:45:00,14.10,76.30,78.99
2023-01-22 01:00:00,14.14,73.96,68.26
2023-01-22 01:15:00,13.96,74.62,64.38
2023-01-22 01:30:00,13.80,74.55,72.10
2023-01-22 01:45:00,13.59,75.63,71.21
2023-01-22 02:00:00,13.72,74.87,64.77
2023-01-22 02:15:00,13.52,76.28,68.42
2023-01-22 02:30:00,13.49,74.60,66.93
2023-01-22 02:45:00,13.41,75.33,65.88
2023-01-22 03:00:01,13.43,75.40,61.75
2023-01-22 03:15:00,13.34,75.53,68.22
2023-01-22 03:30:01,13.46,74.92,67.03
2023-01-22 03:45:00,13.15,76.53,65.61
2023-01-22 04:00:01,13.23,74.95,67.79
2023-01-22 04:15:00,12.91,76.83,70.80
2023-01-22 04:30:01,12.61,79.32,67.52
2023-01-22 04:45:00,12.99,78.99,72.53
2023-01-22 05:00:01,12.71,79.69,79.24
2023-01-22 05:15:00,12.46,80.60,88.72
2023-01-22 05:30:00,12.66,80.84,66.04
2023-01-22 05:45:00,12.81,80.55,81.00
2023-01-22 06:00:00,12.68,81.96,74.29
2023-01-22 06:15:00,12.80,82.37,67.42
2023-01-22 06:30:00,13.01,82.26,80.31
2023-01-22 06:45:00,13.29,80.82,73.74
2023-01-22 07:00:00,13.02,82.35,79.55
2023-01-22 07:15:00,13.08,83.16,66.88
2023-01-22 07:30:00,13.59,81.71,75.95
2023-01-22 07:45:00,13.94,80.75,74.87
2023-01-22 08:00:00,14.08,79.59,71.01
2023-01-22 08:15:00,14.24,78.88,75.91
2023-01-22 08:30:00,14.44,77.84,69.94
2023-01-22 08:45:00,14.65,77.38,68.73
2023-01-22 09:00:00,15.01,75.47,64.79
2023-01-22 09:15:00,15.20,76.34,68.57
2023-01-22 09:30:00,15.35,74.77,67.58
2023-01-22 09:45:00,15.43,74.47,66.19
2023-01-22 10:00:00,15.45,74.22,62.06
2023-01-22 10:15:00,15.15,75.13,66.64
2023-01-22 10:30:00,15.37,74.73,72.96
2023-01-22 10:45:01,15.65,74.60,68.38
2023-01-22 11:00:00,16.09,72.93,68.22
2023-01-22 11:15:01,16.22,73.11,67.71
2023-01-22 11:30:00,16.52,72.00,63.95
2023-01-22 11:45:01,16.88,71.28,62.12
2023-01-22 12:00:00,17.13,69.29,58.72
2023-01-22 12:15:01,17.57,67.49,49.93
2023-01-22 12:30:00,18.73,64.26,54.86
2023-01-22 12:45:01,18.38,65.42,51.08
2023-01-22 13:00:00,18.02,65.29,50.34
2023-01-22 13:15:00,17.88,65.83,51.06
2023-01-22 13:30:00,18.43,64.55,48.72
2023-01-22 13:45:00,18.82,63.34,44.58
2023-01-22 14:00:00,18.94,62.31,46.36
2023-01-22 14:15:00,18.96,61.69,44.76
2023-01-22 14:30:00,18.98,60.33,49.65
2023-01-22 14:45:00,19.43,59.98,47.68
2023-01-22 15:00:00,19.59,58.67,46.06
2023-01-22 15:15:00,19.40,59.61,48.19
2023-01-22 15:30:00,19.61,59.44,45.83
2023-01-22 15:45:00,19.08,61.12,42.28
2023-01-22 16:00:00,19.21,60.80,46.49
2023-01-22 16:15:00,19.07,62.28,47.62
2023-01-22 16:30:00,19.14,62.34,59.52
2023-01-22 16:45:00,18.92,63.19,45.75
2023-01-22 17:00:00,18.82,63.87,50.82
2023-01-22 17:15:00,18.66,64.33,50.82
2023-01-22 17:30:00,18.34,64.79,54.63
2023-01-22 17:45:00,18.24,65.51,52.68
2023-01-22 18:00:00,18.23,65.82,51.47
2023-01-22 18:15:00,18.15,67.04,53.07
2023-01-22 18:30:00,17.99,68.07,54.33
2023-01-22 18:45:00,18.14,67.98,53.67
2023-01-22 19:00:01,17.96,69.01,59.25
2023-01-22 19:15:00,17.87,69.25,62.14
2023-01-22 19:30:01,17.90,68.85,62.78
2023-01-22 19:45:00,17.82,69.33,60.58
2023-01-22 20:00:01,17.90,69.35,53.89
2023-01-22 20:15:00,17.89,69.36,65.90
2023-01-22 20:30:01,17.80,69.90,55.43
2023-01-22 20:45:00,17.76,70.48,65.80
2023-01-22 21:00:01,17.93,69.69,57.81
2023-01-22 21:15:00,17.79,69.92,58.31
2023-01-22 21:30:00,17.75,70.48,66.82
2023-01-22 21:45:00,17.70,70.90,56.44
2023-01-22 22:00:00,17.60,72.09,55.19
2023-01-22 22:15:00,17.80,71.36,61.04
2023-01-22 22:30:00,17.39,73.03,65.98
2023-01-22 22:45:00,17.45,72.42,64.48
2023-01-22 23:00:00,17.30,72.41,66.29
2023-01-22 23:15:00,17.29,72.63,62.88
2023-01-22 23:30:00,17.51,72.36,65.22
2023-01-22 23:45:00,17.57,72.08,64.38
2023-01-23 00:00:00,17.28,73.36,69.37
2023-01-23 00:15:00,17.39,73.02,66.82
2023-01-23 00:30:00,17.23,73.14,67.25
2023-01-23 00:45:00,17.20,73.38,63.25
2023-01-23 01:00:00,17.39,72.51,62.10
2023-01-23 01:15:00,17.25,72.99,62.27
2023-01-23 01:30:00,17.22,73.08,62.70
2023-01-23 01:45:00,17.29,72.74,64.05
2023-01-23 02:00:00,17.28,73.34,67.44
2023-01-23 02:15:00,17.30,73.62,68.57
2023-01-23 02:30:00,17.38,73.32,65.65
2023-01-23 02:45:01,17.41,73.05,65.02
2023-01-23 03:00:00,17.35,73.50,73.14
2023-01-23 03:15:01,17.27,74.04,67.99
2023-01-23 03:30:00,17.20,74.18,69.04
2023-01-23 03:45:01,17.06,74.79,68.96
2023-01-23 04:00:00,16.95,76.06,72.22
2023-01-23 04:15:01,17.12,75.36,66.19
2023-01-23 04:30:00,17.02,75.81,67.95
2023-01-23 04:45:01,17.21,75.47,67.17
2023-01-23 05:00:00,17.12,76.23,63.93
2023-01-23 05:15:00,17.10,75.87,72.79
2023-01-23 05:30:00,17.22,75.50,73.98
2023-01-23 05:45:00,16.91,77.16,73.64
2023-01-23 06:00:00,16.95,76.91,73.45
2023-01-23 06:15:00,16.79,78.47,72.61
2023-01-23 06:30:00,16.84,78.32,80.90
2023-01-23 06:45:00,17.05,77.00,73.88
2023-01-23 07:00:00,16.80,77.92,86.89
2023-01-23 07:15:00,16.69,79.00,83.22
2023-01-23 07:30:00,17.08,77.29,81.02
2023-01-23 07:45:00,16.91,79.02,82.36
2023-01-23 08:00:00,17.03,78.68,83.98
2023-01-23 08:15:00,17.15,77.76,76.55
2023-01-23 08:30:00,17.33,76.62,75.22
2023-01-23 08:45:00,17.71,75.45,77.06
2023-01-23 09:00:00,17.94,74.07,74.87
2023-01-23 09:15:00,17.86,73.56,85.66
2023-01-23 09:30:00,18.21,73.01,69.41
2023-01-23 09:45:00,18.07,74.38,77.49
2023-01-23 10:00:00,17.87,75.28,75.22
2023-01-23 10:15:00,18.22,74.09,75.57
2023-01-23 10:30:00,18.27,72.83,77.62
2023-01-23 10:45:00,18.43,72.45,76.22
2023-01-23 11:00:01,18.71,71.32,69.98
2023-01-23 11:15:00,19.18,70.12,74.17
2023-01-23 11:30:01,19.48,69.19,71.91
2023-01-23 11:45:00,19.76,68.69,69.94
2023-01-23 12:00:01,19.70,69.44,69.55
2023-01-23 12:15:00,19.86,69.40,71.11
2023-01-23 12:30:01,19.90,69.38,68.44
2023-01-23 12:45:00,19.91,68.82,70.50
2023-01-23 13:00:01,20.38,67.41,71.11
2023-01-23 13:15:00,20.32,67.35,62.58
2023-01-23 13:30:00,20.49,66.77,68.85
2023-01-23 13:45:00,20.59,66.85,63.72
2023-01-23 14:00:00,21.05,65.90,69.96
2023-01-23 14:15:00,21.00,65.63,61.86
2023-01-23 14:30:00,21.21,64.85,68.98
2023-01-23 14:45:00,21.36,64.25,67.93
2023-01-23 15:00:00,21.30,64.70,66.56
2023-01-23 15:15:00,21.20,65.39,70.41
2023-01-23 15:30:00,21.07,65.16,60.61
2023-01-23 15:45:00,20.84,66.06,61.94
2023-01-23 16:00:00,20.91,65.89,63.23
2023-01-23 16:15:00,20.65,66.72,63.52
2023-01-23 16:30:00,20.62,66.91,67.85
2023-01-23 16:45:00,20.37,68.07,72.86
2023-01-23 17:00:00,20.19,68.89,67.71
2023-01-23 17:15:00,19.87,70.18,64.83
2023-01-23 17:30:00,19.80,70.81,71.85
2023-01-23 17:45:00,19.72,70.99,74.83
2023-01-23 18:00:00,19.58,71.09,74.29
